Genero;Idoso;Casado;Dependentes;Tempo_como_Cliente;Servico_Celular;Servico_Internet;Servico_Seguranca;Suporte_Tecnico;Servico_TV;Tipo_Contrato;Metodo_Pagamento;Pagamento_Mensal;Total_Pago;Churn
F;False;False;False;23;True;DSL;False;True;True;ONE YEAR;MAILED CHECK;73.75;1756.6;False
M;False;False;False;62;True;FIBER OPTIC;True;False;False;ONE YEAR;BANK TRANSFER (AUTOMATIC);92.3;5731.45;False
M;False;False;False;37;True;FIBER OPTIC;False;True;True;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);98.8;3475.55;True
F;False;False;False;8;True;NO;True;True;True;MONTH-TO-MONTH;MAILED CHECK;19.2;156.85;False
M;False;True;False;31;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);88.65;2683.2;False
M;False;True;True;13;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);74.4;896.75;True
F;False;False;False;24;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;98.75;2407.3;True
M;False;True;True;45;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);95.95;4456.65;False
F;True;True;False;69;True;FIBER OPTIC;False;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);105.4;6998.95;False
M;False;False;False;2;True;NO;True;True;True;MONTH-TO-MONTH;MAILED CHECK;20.25;36.8;False
M;False;True;True;61;True;FIBER OPTIC;True;False;True;ONE YEAR;ELECTRONIC CHECK;106.0;6547.7;True
M;False;False;False;41;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;104.7;4346.4;True
F;False;False;False;44;True;DSL;False;False;True;ONE YEAR;ELECTRONIC CHECK;49.05;2265.0;False
M;False;False;False;39;True;DSL;False;True;False;ONE YEAR;MAILED CHECK;35.55;1309.15;False
M;False;True;True;72;True;DSL;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);65.1;4754.3;False
F;True;False;False;13;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;96.85;1235.55;False
F;False;True;True;51;True;DSL;True;True;False;ONE YEAR;CREDIT CARD (AUTOMATIC);69.75;3562.5;False
F;True;True;False;71;True;FIBER OPTIC;False;False;True;TWO YEAR;ELECTRONIC CHECK;99.2;7213.75;False
M;True;False;False;22;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;96.7;2082.95;True
F;False;False;False;2;True;DSL;False;True;False;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);55.05;102.75;True
F;False;False;False;56;True;FIBER OPTIC;False;False;True;ONE YEAR;ELECTRONIC CHECK;106.8;5914.4;False
M;False;False;False;1;True;DSL;True;False;False;MONTH-TO-MONTH;MAILED CHECK;51.25;51.25;False
F;False;True;True;23;True;DSL;True;True;False;ONE YEAR;MAILED CHECK;57.75;1282.85;False
F;True;True;False;66;True;DSL;False;False;True;ONE YEAR;BANK TRANSFER (AUTOMATIC);70.85;4738.85;False
F;False;False;False;1;True;NO;True;True;True;MONTH-TO-MONTH;MAILED CHECK;19.55;19.55;False
M;True;False;False;19;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;88.2;1775.8;True
M;False;False;False;11;True;FIBER OPTIC;True;False;False;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);79.5;795.65;False
F;False;True;True;8;True;NO;True;True;True;ONE YEAR;MAILED CHECK;19.75;145.0;True
F;False;True;True;52;True;FIBER OPTIC;True;False;False;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);98.15;4993.4;False
M;False;False;False;3;True;NO;True;True;True;MONTH-TO-MONTH;ELECTRONIC CHECK;20.25;61.45;False
F;False;True;True;51;True;FIBER OPTIC;True;False;False;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);79.15;4018.55;False
M;True;False;False;15;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;75.65;1146.65;True
M;True;True;False;64;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;94.25;6081.4;False
F;False;False;False;37;True;DSL;False;False;False;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);40.2;1478.85;False
M;False;False;False;13;True;NO;True;True;True;TWO YEAR;MAILED CHECK;19.95;243.65;False
M;False;True;False;49;True;DSL;True;False;False;ONE YEAR;ELECTRONIC CHECK;55.35;2633.95;False
F;True;False;False;45;True;FIBER OPTIC;False;False;True;ONE YEAR;BANK TRANSFER (AUTOMATIC);102.15;4735.35;False
F;False;False;False;18;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;71.1;1247.75;False
M;True;False;False;1;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;74.7;74.7;True
M;False;True;False;68;True;DSL;True;False;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);54.1;3794.5;False
M;False;False;False;54;True;NO;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);19.65;1008.7;False
F;True;True;True;23;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);88.45;2130.55;False
M;False;False;False;17;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;76.65;1313.55;True
M;False;True;False;71;True;DSL;True;True;False;TWO YEAR;CREDIT CARD (AUTOMATIC);80.4;5727.15;False
F;False;True;True;67;True;NO;True;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);19.25;1372.9;False
F;False;True;True;14;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;84.8;1203.9;False
F;True;False;False;1;True;DSL;False;False;False;MONTH-TO-MONTH;MAILED CHECK;25.8;25.8;True
F;False;False;True;63;True;NO;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);19.5;1215.1;False
F;False;False;False;41;True;DSL;False;True;False;ONE YEAR;ELECTRONIC CHECK;68.6;2877.05;False
F;False;True;False;17;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;92.6;1579.7;False
M;False;True;False;56;True;FIBER OPTIC;True;False;True;ONE YEAR;ELECTRONIC CHECK;100.55;5514.95;False
F;False;False;False;5;True;NO;True;True;True;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);20.55;96.1;False
F;False;False;False;2;True;DSL;True;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;42.6;72.4;True
F;False;True;False;3;True;NO;True;True;True;MONTH-TO-MONTH;MAILED CHECK;19.6;55.25;False
M;False;False;False;37;True;DSL;True;True;False;ONE YEAR;ELECTRONIC CHECK;67.45;2443.3;False
F;False;False;False;29;True;DSL;True;False;False;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);68.85;1970.5;True
M;False;False;False;8;True;DSL;False;False;False;MONTH-TO-MONTH;MAILED CHECK;43.55;335.4;False
F;False;False;False;63;True;FIBER OPTIC;False;True;True;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);109.85;7002.95;False
F;False;True;True;7;True;NO;True;True;True;MONTH-TO-MONTH;MAILED CHECK;20.65;158.95;False
F;False;False;False;3;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;95.4;293.15;False
M;False;True;True;72;True;NO;True;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);21.0;1493.75;False
F;False;False;False;19;True;DSL;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;56.2;1093.4;False
F;False;True;False;59;True;NO;True;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);18.4;1057.85;False
M;False;True;True;2;True;FIBER OPTIC;False;True;False;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);90.0;190.05;True
F;False;True;True;35;True;NO;True;True;True;MONTH-TO-MONTH;ELECTRONIC CHECK;25.75;882.55;False
M;False;False;False;14;True;NO;True;True;True;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);19.6;300.4;False
F;False;False;False;14;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;75.35;1025.95;True
F;False;True;True;69;True;NO;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);19.8;1436.95;False
M;True;True;False;7;True;DSL;True;True;False;MONTH-TO-MONTH;ELECTRONIC CHECK;64.2;475.0;False
M;False;True;True;69;True;DSL;True;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);75.75;5388.15;False
F;False;True;True;72;True;DSL;False;True;True;TWO YEAR;ELECTRONIC CHECK;78.95;5730.15;False
M;False;False;False;8;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;100.85;819.55;True
F;False;True;True;4;True;DSL;True;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;50.3;217.1;False
M;False;True;True;63;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);80.3;4896.35;False
M;False;False;False;72;True;NO;True;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);19.85;1434.1;False
F;False;False;False;46;True;NO;True;True;True;TWO YEAR;ELECTRONIC CHECK;21.1;937.1;False
F;False;True;False;5;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;69.95;330.15;True
M;False;True;False;30;True;DSL;False;False;False;MONTH-TO-MONTH;MAILED CHECK;50.0;1474.9;False
M;False;False;False;63;True;FIBER OPTIC;False;False;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);104.75;6536.5;False
F;False;False;False;60;True;NO;True;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);19.85;1128.1;False
F;False;True;False;63;True;FIBER OPTIC;False;False;True;ONE YEAR;ELECTRONIC CHECK;107.5;6873.75;True
M;False;True;True;25;True;FIBER OPTIC;False;True;True;MONTH-TO-MONTH;ELECTRONIC CHECK;85.9;2199.05;False
M;False;False;False;1;True;DSL;False;False;False;MONTH-TO-MONTH;MAILED CHECK;45.85;45.85;True
M;True;True;False;6;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;80.8;457.1;False
M;False;False;False;22;True;NO;True;True;True;TWO YEAR;MAILED CHECK;25.25;566.5;False
F;False;True;True;31;True;DSL;False;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);80.55;2471.6;False
F;False;True;True;39;True;FIBER OPTIC;False;True;False;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);81.5;3107.3;False
M;False;False;False;26;True;NO;True;True;True;MONTH-TO-MONTH;MAILED CHECK;20.9;518.3;False
F;False;True;False;53;True;FIBER OPTIC;True;False;True;ONE YEAR;BANK TRANSFER (AUTOMATIC);106.1;5769.75;True
F;False;False;False;1;True;FIBER OPTIC;False;True;True;MONTH-TO-MONTH;ELECTRONIC CHECK;91.7;91.7;True
M;False;False;False;12;True;DSL;True;True;False;MONTH-TO-MONTH;ELECTRONIC CHECK;67.25;832.3;False
F;False;False;False;16;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);95.6;1555.65;True
F;False;False;False;2;True;NO;True;True;True;MONTH-TO-MONTH;MAILED CHECK;20.35;45.3;False
M;False;False;True;39;True;DSL;True;True;True;ONE YEAR;BANK TRANSFER (AUTOMATIC);45.05;1790.6;False
M;False;False;False;1;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;74.95;74.95;True
F;False;True;True;7;True;DSL;True;True;False;MONTH-TO-MONTH;MAILED CHECK;34.65;246.6;False
M;True;False;False;4;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;69.35;261.65;False
M;True;False;False;10;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;95.35;898.35;True
F;False;False;False;55;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;81.55;4509.5;False
M;False;True;True;72;True;DSL;False;False;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);75.4;5480.25;False
F;False;True;False;10;True;DSL;False;False;True;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);67.8;653.15;False
M;True;False;False;11;True;FIBER OPTIC;False;True;True;MONTH-TO-MONTH;ELECTRONIC CHECK;111.4;1183.05;False
F;False;True;True;15;True;DSL;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;46.3;639.45;False
F;False;True;True;23;True;NO;True;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);20.4;478.75;False
M;False;False;True;1;True;NO;True;True;True;MONTH-TO-MONTH;MAILED CHECK;20.05;20.05;False
F;True;False;False;3;True;DSL;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;45.0;127.1;True
M;False;True;True;47;True;FIBER OPTIC;True;False;False;ONE YEAR;ELECTRONIC CHECK;96.1;4391.45;False
F;False;False;True;15;True;NO;True;True;True;ONE YEAR;MAILED CHECK;19.65;270.6;False
M;False;False;False;66;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;99.5;6710.5;True
F;True;True;False;68;True;DSL;False;True;False;ONE YEAR;BANK TRANSFER (AUTOMATIC);60.65;3975.9;False
F;False;True;True;17;True;FIBER OPTIC;False;True;True;ONE YEAR;BANK TRANSFER (AUTOMATIC);98.6;1704.95;True
F;False;False;False;7;True;DSL;False;True;True;MONTH-TO-MONTH;MAILED CHECK;59.5;415.95;True
M;True;True;False;12;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;80.45;950.2;True
F;True;True;False;21;True;DSL;False;False;False;ONE YEAR;BANK TRANSFER (AUTOMATIC);71.7;1497.05;False
M;False;False;False;21;True;DSL;False;True;False;MONTH-TO-MONTH;MAILED CHECK;36.0;780.15;False
F;False;True;True;56;True;DSL;True;False;True;ONE YEAR;BANK TRANSFER (AUTOMATIC);65.2;3512.15;False
F;False;True;True;6;True;DSL;False;False;False;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);48.95;273.25;False
F;True;False;False;65;True;DSL;False;False;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);53.5;3517.9;False
M;False;True;False;42;True;DSL;True;True;True;ONE YEAR;CREDIT CARD (AUTOMATIC);80.45;3375.9;False
F;False;True;True;68;True;FIBER OPTIC;True;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);109.05;7508.55;False
M;False;True;True;48;True;NO;True;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);26.3;1245.05;False
F;True;False;False;50;True;FIBER OPTIC;False;True;True;ONE YEAR;ELECTRONIC CHECK;106.8;5347.95;False
F;True;False;False;7;True;DSL;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;64.95;493.65;False
F;False;True;True;63;True;NO;True;True;True;TWO YEAR;ELECTRONIC CHECK;19.35;1263.85;False
M;False;False;False;17;True;NO;True;True;True;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);21.1;385.55;False
F;False;True;True;42;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);77.95;3384.0;True
M;False;True;True;4;True;NO;True;True;True;MONTH-TO-MONTH;MAILED CHECK;18.85;84.2;False
F;False;False;True;62;True;NO;True;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);26.0;1638.7;False
M;True;False;False;2;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;74.7;165.4;True
F;False;True;False;2;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;70.35;120.25;False
M;False;True;False;48;True;FIBER OPTIC;True;False;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);96.9;4473.45;False
M;False;True;False;27;True;NO;True;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);19.55;520.55;False
F;False;True;True;70;True;DSL;False;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);80.4;5717.85;False
M;True;False;False;1;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;88.8;88.8;True
M;False;True;False;46;True;FIBER OPTIC;False;False;True;ONE YEAR;ELECTRONIC CHECK;94.65;4312.5;False
M;False;False;False;30;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;90.25;2755.35;True
F;False;False;False;15;True;DSL;True;False;False;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);64.65;994.55;True
M;False;True;True;69;True;FIBER OPTIC;False;False;True;ONE YEAR;CREDIT CARD (AUTOMATIC);95.75;6511.25;False
M;False;False;False;65;True;NO;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);19.55;1218.65;False
M;True;True;True;72;True;FIBER OPTIC;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);104.1;7447.7;False
M;True;True;False;13;True;FIBER OPTIC;False;True;False;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);89.05;1169.35;True
M;False;False;False;17;True;NO;True;True;True;ONE YEAR;MAILED CHECK;20.1;279.5;False
M;False;True;False;51;True;FIBER OPTIC;True;True;True;ONE YEAR;ELECTRONIC CHECK;111.55;5720.35;False
M;False;True;True;51;True;DSL;True;True;False;TWO YEAR;CREDIT CARD (AUTOMATIC);60.5;3121.45;False
F;False;True;False;72;True;DSL;True;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);90.95;6468.6;False
M;False;True;True;67;True;FIBER OPTIC;False;False;False;ONE YEAR;ELECTRONIC CHECK;87.4;5918.8;True
M;False;False;False;34;True;NO;True;True;True;MONTH-TO-MONTH;MAILED CHECK;19.7;675.6;False
M;False;True;False;67;True;DSL;True;True;False;TWO YEAR;BANK TRANSFER (AUTOMATIC);50.95;3521.7;False
F;False;True;False;49;True;NO;True;True;True;ONE YEAR;BANK TRANSFER (AUTOMATIC);20.05;923.1;False
M;False;True;True;53;True;NO;True;True;True;TWO YEAR;MAILED CHECK;19.4;1110.35;False
M;False;False;False;27;True;DSL;False;True;False;MONTH-TO-MONTH;ELECTRONIC CHECK;59.45;1611.65;False
F;True;False;False;23;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;94.75;2293.6;True
M;False;False;False;69;True;DSL;True;True;False;TWO YEAR;CREDIT CARD (AUTOMATIC);81.5;5553.25;False
F;False;True;True;2;True;DSL;False;True;False;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);29.05;44.75;False
F;False;False;False;35;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;86.45;3029.1;True
F;False;True;False;46;True;DSL;True;True;False;ONE YEAR;MAILED CHECK;70.6;3231.05;False
F;False;False;False;54;True;FIBER OPTIC;False;False;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);97.2;5129.45;False
F;False;True;False;56;True;FIBER OPTIC;False;False;True;ONE YEAR;ELECTRONIC CHECK;98.25;5508.35;True
F;False;True;False;9;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);75.75;655.9;True
M;False;False;False;20;True;DSL;True;True;False;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);59.2;1191.2;False
M;False;False;False;11;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;MAILED CHECK;75.9;866.4;False
F;True;True;False;30;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;90.05;2627.2;False
M;False;True;False;68;True;DSL;True;False;False;TWO YEAR;BANK TRANSFER (AUTOMATIC);70.95;4741.45;False
M;True;True;False;38;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;102.6;4009.2;False
F;True;True;False;17;True;FIBER OPTIC;True;False;False;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);85.35;1463.45;True
M;False;False;False;48;True;FIBER OPTIC;False;False;True;ONE YEAR;CREDIT CARD (AUTOMATIC);106.1;5082.8;True
F;False;False;False;1;True;DSL;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;43.8;43.8;False
M;False;True;True;63;True;DSL;True;False;True;TWO YEAR;ELECTRONIC CHECK;59.0;3707.6;False
F;False;False;False;3;True;DSL;False;False;True;ONE YEAR;ELECTRONIC CHECK;69.95;220.45;False
F;False;False;False;48;True;NO;True;True;True;ONE YEAR;BANK TRANSFER (AUTOMATIC);24.35;1133.7;False
M;False;False;False;66;True;DSL;False;True;False;ONE YEAR;CREDIT CARD (AUTOMATIC);29.45;1983.15;False
F;False;True;True;68;True;FIBER OPTIC;False;False;False;TWO YEAR;CREDIT CARD (AUTOMATIC);84.4;5746.75;False
M;True;False;False;17;True;DSL;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;45.05;770.6;True
F;False;True;True;7;True;NO;True;True;True;ONE YEAR;MAILED CHECK;20.65;134.05;False
M;False;True;False;72;True;DSL;True;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);87.1;6230.1;False
F;False;True;False;29;True;NO;True;True;True;MONTH-TO-MONTH;MAILED CHECK;19.85;573.05;False
M;False;True;False;37;True;FIBER OPTIC;False;True;False;MONTH-TO-MONTH;ELECTRONIC CHECK;90.35;3419.3;False
F;False;False;False;34;True;FIBER OPTIC;True;False;True;MONTH-TO-MONTH;MAILED CHECK;109.8;3587.25;True
F;True;False;False;42;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;84.65;3541.35;True
F;False;True;True;59;True;DSL;True;True;False;ONE YEAR;MAILED CHECK;65.5;3801.3;False
M;False;True;True;11;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);79.5;868.5;True
M;True;True;True;60;True;FIBER OPTIC;True;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;80.95;4859.1;False
F;False;False;False;27;True;DSL;False;True;False;MONTH-TO-MONTH;MAILED CHECK;56.15;1439.35;False
F;False;False;False;1;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;MAILED CHECK;85.8;85.8;True
M;True;False;False;1;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;79.1;79.1;True
M;False;True;False;17;False;DSL;True;False;False;MONTH-TO-MONTH;MAILED CHECK;34.4;592.75;False
M;False;True;False;58;True;NO;True;True;True;TWO YEAR;MAILED CHECK;20.75;1185.95;False
M;False;True;True;1;True;NO;True;True;True;ONE YEAR;MAILED CHECK;18.8;18.8;False
F;False;True;True;3;True;DSL;False;False;False;MONTH-TO-MONTH;MAILED CHECK;44.3;134.5;True
F;False;False;False;53;True;FIBER OPTIC;True;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;90.8;4921.2;False
M;False;False;False;35;True;NO;True;True;True;MONTH-TO-MONTH;ELECTRONIC CHECK;25.6;901.25;False
M;False;True;True;50;True;FIBER OPTIC;True;False;True;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);105.95;5341.8;True
M;False;True;True;68;True;DSL;False;True;False;TWO YEAR;CREDIT CARD (AUTOMATIC);70.8;4859.95;False
M;False;True;False;47;True;NO;True;True;True;MONTH-TO-MONTH;ELECTRONIC CHECK;25.4;1139.2;False
F;True;True;False;65;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);108.8;7082.45;False
M;False;False;False;5;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;69.75;324.6;True
M;False;True;False;51;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;94.65;4812.75;True
F;False;False;False;46;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);96.05;4399.5;True
F;False;False;False;9;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;76.85;663.55;False
F;False;False;False;8;True;NO;True;True;True;TWO YEAR;MAILED CHECK;20.25;174.65;False
M;False;False;False;14;True;NO;True;True;True;ONE YEAR;CREDIT CARD (AUTOMATIC);24.8;321.7;False
F;False;False;False;45;True;FIBER OPTIC;True;True;True;MONTH-TO-MONTH;ELECTRONIC CHECK;115.65;5125.5;False
F;False;False;False;8;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);74.6;548.9;False
M;True;False;True;1;True;DSL;False;False;False;MONTH-TO-MONTH;MAILED CHECK;50.15;50.15;True
M;False;True;True;66;True;FIBER OPTIC;True;False;True;ONE YEAR;BANK TRANSFER (AUTOMATIC);103.15;7031.3;False
M;False;True;True;72;True;DSL;True;True;False;TWO YEAR;CREDIT CARD (AUTOMATIC);72.1;5016.65;False
F;False;True;False;41;True;FIBER OPTIC;True;True;True;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);113.6;4594.95;True
F;False;True;True;23;True;NO;True;True;True;TWO YEAR;MAILED CHECK;25.1;611.45;False
F;False;False;False;29;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;78.9;2384.15;True
F;False;False;False;4;True;FIBER OPTIC;True;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;80.15;319.85;False
M;False;True;True;6;True;NO;True;True;True;TWO YEAR;MAILED CHECK;25.4;153.3;False
F;True;True;False;67;True;FIBER OPTIC;True;True;False;ONE YEAR;CREDIT CARD (AUTOMATIC);105.4;7035.6;False
M;True;False;True;7;True;DSL;False;False;False;MONTH-TO-MONTH;MAILED CHECK;45.75;344.2;False
M;False;True;True;56;True;NO;True;True;True;ONE YEAR;MAILED CHECK;24.45;1431.65;False
F;False;True;False;72;True;NO;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);25.0;1849.2;False
M;False;True;False;72;True;DSL;True;False;True;TWO YEAR;ELECTRONIC CHECK;85.25;6083.1;False
M;False;True;True;23;True;NO;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);19.6;426.65;False
